Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,PAN_1_S7,PAN_2_S8,PAN_3_S9,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000105483.18,CARD8,-1.468300837,3.180430201,0.002281856,0.008356938,3.748262394,3.831954375,4.163525089,2.75342079,2.532941722,2.052476836,2.446279782,3.914580619,0.624914907,-0.67826834
ENSG00000137266.15,SLC22A23,-1.47409742,2.957896134,0.000358763,0.002165877,3.595529206,3.897694815,3.591610511,2.045654765,2.401939063,2.214948444,2.220847424,3.694944844,0.601050223,-0.734442548
ENSG00000146950.13,SHROOM2,-1.480763961,2.584926301,0.000537563,0.002868265,3.237143438,3.40972732,3.329054084,1.837452815,2.11862541,1.577554735,1.84454432,3.325308281,0.554698742,-0.850223641
ENSG00000131149.19,GSE1,-1.487337427,7.516199518,0.000326983,0.00202483,8.109477879,8.163849285,8.50627753,6.824851951,6.635749266,6.856991197,6.772530805,8.259868231,0.819932064,-0.286423716
ENSG00000165392.11,WRN,-1.489781484,3.078339155,0.000130936,0.001093646,3.958990411,3.619298501,3.891400777,2.343682068,2.308140079,2.348523092,2.333448413,3.823229896,0.610334318,-0.712328381
ENSG00000157800.18,SLC37A3,-1.499320586,5.070706289,0.001038305,0.00464462,5.505424454,6.119815727,5.835859565,4.134167425,4.416750503,4.412220061,4.321045996,5.820366582,0.742401004,-0.429729433
ENSG00000169604.21,ANTXR1,-1.500014705,3.82778833,0.000170502,0.001292936,4.649972423,4.363382575,4.720032049,3.031756761,3.043540731,3.15804544,3.077780978,4.577795682,0.672328166,-0.572762504
ENSG00000129993.15,CBFA2T3,-1.502329774,0.947524418,3.50E-05,0.000475982,1.651879562,1.75010703,1.694081324,0.285517052,0.127679217,0.175882325,0.196359531,1.698689305,0.11559473,-3.11285247
ENSG00000148842.18,CNNM2,-1.505390674,9.038803833,0.001283773,0.005420829,9.654908451,9.752533109,9.96705595,8.427649802,7.904824984,8.525850701,8.286108496,9.79149917,0.846255344,-0.240835056
ENSG00000196757.8,ZNF700,-1.505458473,3.515020279,0.002797032,0.009791461,4.384705859,3.951017091,4.467525597,3.126209576,2.75968244,2.400981111,2.762291042,4.267749515,0.647247696,-0.62761017
ENSG00000173852.15,DPY19L1,-1.510793355,3.998135353,0.002371395,0.00860596,4.667676813,4.40574936,5.187169921,3.316832026,3.378887751,3.03249625,3.242738676,4.753532031,0.682174571,-0.551787117
ENSG00000169507.9,SLC38A11,-1.511621701,1.160478993,0.000110193,0.000974113,1.957007108,1.742694285,2.049168137,0.328307722,0.408983538,0.476713168,0.404668142,1.916289844,0.211172722,-2.243504607
ENSG00000170448.12,NFXL1,-1.52439659,4.905826372,0.001437292,0.005891646,5.571451462,5.422012949,6.010609588,3.900111704,4.374029844,4.156742682,4.143628077,5.668024667,0.731053289,-0.451951521
ENSG00000133119.13,RFC3,-1.527093958,7.417440517,0.002021843,0.007611389,7.774644165,8.518714949,8.249603375,6.822362252,6.436989052,6.702329311,6.653893538,8.180987496,0.813336231,-0.298076213
ENSG00000197763.20,TXNRD3,-1.531265442,2.411025539,5.09E-05,0.000596478,3.298922756,3.124029117,3.107022907,1.607002603,1.724709598,1.604466252,1.645392818,3.17665826,0.517963433,-0.949077844
ENSG00000145996.11,CDKAL1,-1.54342365,1.368901754,9.30E-05,0.000867757,1.969717056,2.206600466,2.245523214,0.533834965,0.572401447,0.685333375,0.597189929,2.140613579,0.278980725,-1.841762644
ENSG00000102531.16,FNDC3A,-1.546198227,2.699777144,0.002242071,0.008245461,3.424783113,3.055771565,3.938074093,1.915956628,1.939748786,1.924328677,1.92667803,3.472876257,0.554778773,-0.850015506
ENSG00000049759.20,NEDD4L,-1.551030095,3.153752851,0.000194507,0.001414516,4.043432032,3.881230279,3.863141385,2.180908185,2.377224323,2.576580901,2.378237803,3.929267899,0.60526232,-0.724367555
ENSG00000154237.13,LRRK1,-1.554063452,1.003887806,0.000137831,0.001128542,1.901935053,1.882292538,1.558531002,0.183870172,0.270165094,0.226532973,0.22685608,1.780919531,0.127381432,-2.972773102
ENSG00000163492.15,CCDC141,-1.557455251,1.265839911,3.52E-05,0.000477093,1.937748488,2.07016061,2.125793511,0.53052549,0.440595164,0.490216202,0.487112285,2.044567536,0.2382471,-2.069469444
ENSG00000146433.9,TMEM181,-1.557910364,6.331757406,7.29E-05,0.00074801,7.038606879,7.219168875,7.074362009,5.608787853,5.412369371,5.637249449,5.552802224,7.110712588,0.780906577,-0.356778132
ENSG00000048740.18,CELF2,-1.564182154,1.576208952,0.000186206,0.001375557,2.220862318,2.243628941,2.610408827,0.800763892,0.821960459,0.759629273,0.794117875,2.358300029,0.336733183,-1.570322199
ENSG00000071205.12,ARHGAP10,-1.567410459,2.500676415,0.000202384,0.001454968,3.052518789,3.344074213,3.456551932,1.743967951,1.7917103,1.615235306,1.716971186,3.284381645,0.522768476,-0.93575595
ENSG00000122778.10,KIAA1549,-1.568874552,6.179253058,0.000155608,0.001217102,6.807927159,7.102957551,6.980186292,5.454571184,5.226873521,5.503002641,5.394815782,6.963690334,0.774706445,-0.368278353
ENSG00000116183.11,PAPPA2,-1.578751738,0.865042765,9.04E-05,0.000855425,1.558487668,1.550003452,1.854764783,0.070045179,0.082986194,0.073969316,0.075666896,1.654418634,0.045736245,-4.45051826
ENSG00000167693.17,NXN,-1.580896303,2.816752205,0.000715811,0.003527735,3.946110919,3.581384647,3.294105503,1.956630665,2.02753467,2.094746824,2.026304053,3.607200356,0.561738704,-0.832028886
ENSG00000106443.17,PHF14,-1.581013495,4.78740048,0.000772926,0.003727654,5.315920686,5.47532568,5.942475315,3.895601734,4.099147416,3.995932047,3.996893732,5.577907227,0.716557944,-0.480844724
ENSG00000138617.16,PARP16,-1.582301367,2.773722836,0.000452726,0.002539391,3.820355833,3.572742856,3.301521871,2.134900868,1.947018936,1.865796654,1.982572153,3.56487352,0.556140952,-0.84647752
ENSG00000088876.13,ZNF343,-1.587163959,3.931304618,0.002871293,0.009980466,4.69891402,4.435089675,5.040656097,3.520584727,3.134201917,2.75838127,3.137722638,4.724886597,0.664084222,-0.590561874
ENSG00000143190.23,POU2F1,-1.587499947,8.296782086,0.001218494,0.005224079,9.073622402,8.818621019,9.379352759,7.784408713,7.25149292,7.473194705,7.503032113,9.09053206,0.825367763,-0.276891003
ENSG00000103351.13,CLUAP1,-1.596878465,4.959966776,0.000459353,0.002568105,5.696625302,5.723288396,5.855304328,4.221487319,4.413015241,3.85008007,4.161527544,5.758406009,0.722687413,-0.468556327
ENSG00000009830.12,POMT2,-1.598147792,17.32563735,0.001406499,0.005803626,18.44315325,18.13342039,17.79756008,16.80816802,16.4215387,16.34998364,16.52656345,18.12471124,0.911824924,-0.13317125
ENSG00000172340.15,SUCLG2,-1.598574018,1.651923696,0.000226702,0.001574589,2.61838975,2.178396421,2.556845943,0.803039864,0.86312887,0.891741328,0.852636687,2.451210705,0.347843082,-1.523491465
ENSG00000133943.21,DGLUCY,-1.614101541,2.447216635,0.000256071,0.001715672,3.202726643,3.317907833,3.242167739,1.782588782,1.784408364,1.353500448,1.640165864,3.254267405,0.504004638,-0.988491086
ENSG00000120457.12,KCNJ5,-1.616647675,1.221698265,0.002579669,0.009179287,1.661484112,2.539988447,1.888593748,0.245090834,0.563663209,0.431369238,0.413374427,2.030022102,0.203630506,-2.295974389
ENSG00000149452.16,SLC22A8,-1.619701262,1.099529246,0.000401984,0.002345867,2.111684068,1.59144828,2.025007282,0.273743539,0.209853029,0.385439276,0.289678615,1.909379877,0.151713453,-2.720579071
ENSG00000158163.15,DZIP1L,-1.621322945,3.359129771,0.000124563,0.001054479,4.251278133,4.116666224,4.141429372,2.759638375,2.497044036,2.388722483,2.548468298,4.169791243,0.611174073,-0.710344751
ENSG00000165238.16,WNK2,-1.624754669,2.511367987,0.001232014,0.005261032,3.273121838,3.74344285,2.954671277,1.741278261,1.706433991,1.649259707,1.698990653,3.323745322,0.51116752,-0.968131926
ENSG00000196418.12,ZNF124,-1.627417682,3.153274601,0.000176341,0.001322529,4.095223605,3.800872384,4.004854336,2.141197217,2.462177134,2.415322929,2.33956576,3.966983442,0.589759396,-0.761801595
ENSG00000196405.13,EVL,-1.648523078,4.313678518,0.001279106,0.005405434,4.862756884,5.546697764,5.00436552,3.678456138,3.500591623,3.289203174,3.489416979,5.137940056,0.679147078,-0.558204051
ENSG00000101605.13,MYOM1,-1.659792274,1.083131831,4.52E-05,0.000551963,1.772870967,2.025531376,1.940681559,0.270294087,0.304718623,0.184694372,0.253235694,1.913027967,0.132374277,-2.917305292
ENSG00000106868.17,SUSD1,-1.660689258,1.484842585,0.000533775,0.002853654,2.145591406,2.690704948,2.109265289,0.669837813,0.624527857,0.6691282,0.654497957,2.315187214,0.282697638,-1.822668267
ENSG00000101463.6,SYNDIG1,-1.663033314,0.981489116,3.96E-05,0.000510635,1.785905529,1.949863843,1.703247947,0.18543433,0.094769861,0.169713186,0.149972459,1.813005773,0.082720343,-3.595614023
ENSG00000101413.12,RPRD1B,-1.672094178,6.48472544,6.23E-05,0.000676629,7.262807251,7.421403021,7.278107316,5.77373717,5.676616362,5.49568152,5.648678351,7.320772529,0.771595939,-0.374082545
ENSG00000112186.12,CAP2,-1.698852465,4.066176425,0.000211596,0.001501812,5.072829885,4.698469891,4.975508196,3.11284425,3.124943395,3.412462934,3.216750193,4.915602658,0.654395893,-0.6117644
ENSG00000204634.13,TBC1D8,-1.7004575,3.128141432,0.000364317,0.00218942,4.220096702,3.818977623,3.896036222,2.071989822,2.50039484,2.261353384,2.277912682,3.978370182,0.57257434,-0.804465077
ENSG00000125482.13,TTF1,-1.70493098,6.964523135,0.001780708,0.006873499,7.528531708,8.081676354,7.840757815,5.756659434,6.500349083,6.079164419,6.112057645,7.816988626,0.781894146,-0.354954788
ENSG00000100014.20,SPECC1L,-1.709779974,3.377725572,0.000231144,0.001597707,4.010147434,4.411619533,4.27607971,2.552522539,2.337965252,2.678018964,2.522835585,4.232615559,0.596046475,-0.746503269
ENSG00000135697.10,BCO1,-1.713237681,1.5037428,1.77E-05,0.000321772,2.376705004,2.429132479,2.275247439,0.649962164,0.60503476,0.686374956,0.64712396,2.360361641,0.274163056,-1.866893918
ENSG00000153956.16,CACNA2D1,-1.725269933,1.468877835,1.37E-05,0.000280186,2.297253911,2.302100403,2.395184089,0.582689864,0.656900988,0.579137753,0.606242868,2.331512801,0.260021248,-1.943298575
ENSG00000167081.18,PBX3,-1.726581106,4.580871332,0.001736775,0.006758133,5.386450619,5.010340405,5.935694631,3.774028811,3.673754178,3.704959346,3.717580778,5.444161885,0.682856399,-0.550345876
ENSG00000080546.13,SESN1,-1.72748016,4.044588932,0.000436711,0.002479495,4.947656183,4.583231922,5.194098931,3.168083335,3.289896354,3.084566866,3.180848852,4.908329012,0.64805127,-0.625820139
ENSG00000142149.9,HUNK,-1.731425551,2.289079268,0.000833256,0.003944924,3.273966387,3.421803987,2.768605758,1.319680766,1.63173099,1.318687723,1.423366493,3.154792044,0.451176012,-1.14823773
ENSG00000140262.18,TCF12,-1.738554613,4.48231015,0.001535641,0.006190517,4.943977943,5.278050182,5.832734243,3.544151798,3.707624215,3.587322517,3.613032843,5.351587456,0.675132916,-0.566756536
ENSG00000166444.19,DENND2B,-1.741032689,2.948082386,6.22E-05,0.000676629,3.986886368,3.784902478,3.684007347,2.059186055,1.998964359,2.174547712,2.077566042,3.818598731,0.544065032,-0.878148987
ENSG00000136895.19,GARNL3,-1.744261331,1.775451957,0.000143612,0.001155669,2.459901446,2.638110224,2.844736198,0.86255491,1.057981561,0.789427402,0.903321291,2.647582622,0.341187196,-1.551364588
ENSG00000151208.17,DLG5,-1.744877407,1.64868257,5.42E-05,0.000622369,2.62512623,2.553356435,2.384881154,0.734336951,0.686519526,0.907875121,0.776243866,2.521121273,0.307896282,-1.699483649
ENSG00000166548.17,TK2,-1.74494155,1.977779464,0.000205076,0.001470824,3.028924235,2.943536037,2.578290445,1.202795015,1.131628997,0.981502054,1.105308689,2.850250239,0.387793561,-1.366639248
ENSG00000099256.19,PRTFDC1,-1.749882205,1.659842091,0.000551323,0.002921803,2.512571077,2.255175455,2.836603048,0.632263789,1.005295959,0.717143218,0.784900989,2.534783193,0.30965212,-1.691279773
ENSG00000168434.13,COG7,-1.750027711,3.046169754,0.001545145,0.006218172,3.457945826,4.024534844,4.281070158,1.95730206,2.250714851,2.305450784,2.171155898,3.921183609,0.553699116,-0.852825876
ENSG00000068650.18,ATP11A,-1.757753625,4.902152337,0.00076019,0.003687225,5.483208424,5.853989719,6.005889308,3.711475095,4.229913819,4.12843766,4.023275525,5.78102915,0.695944514,-0.522955806
ENSG00000136830.12,NIBAN2,-1.759765786,7.102940081,0.000957411,0.004362957,8.231533264,8.07342743,7.643508227,6.513677175,6.184736414,5.970757974,6.223057187,7.982822974,0.779555955,-0.359275514
ENSG00000054277.14,OPN3,-1.773316293,3.199760929,0.000772563,0.003727014,4.050526896,3.745106143,4.463624187,2.483354968,2.245998482,2.209954899,2.313102783,4.086419075,0.566046394,-0.821007791
ENSG00000171365.17,CLCN5,-1.778699802,4.360031321,0.000111102,0.000979292,5.153107297,5.164385046,5.430651323,3.377658055,3.656765067,3.377621136,3.470681419,5.249381222,0.661160101,-0.59692843
ENSG00000144749.14,LRIG1,-1.787229974,2.565307926,0.000139718,0.001136425,3.346749404,3.407768482,3.622250853,1.889048805,1.509128191,1.616901823,1.67169294,3.458922913,0.483298698,-1.049012987
ENSG00000073792.16,IGF2BP2,-1.800280994,4.389307026,8.82E-05,0.000842869,5.200882726,5.146653679,5.520806163,3.467166361,3.437882963,3.562450262,3.489166529,5.289447523,0.659646686,-0.600234587
ENSG00000079102.16,RUNX1T1,-1.805235332,2.008790906,0.000533951,0.002853654,2.85550547,2.614570158,3.264150088,1.083634619,0.969172372,1.26571273,1.10617324,2.911408572,0.379944351,-1.396139967
ENSG00000132600.17,PRMT7,-1.807204531,8.680114147,0.002369167,0.008602298,9.828206931,9.463749692,9.459192614,7.365357664,7.646053365,8.318124616,7.776511881,9.583716412,0.811429674,-0.301462032
ENSG00000150764.14,DIXDC1,-1.810046746,3.606136521,0.00053677,0.002864758,4.201941962,4.427589607,4.903948114,2.728183544,2.73646065,2.638695251,2.701113148,4.511159894,0.598762449,-0.739944347
ENSG00000141576.16,RNF157,-1.811979644,3.442388398,0.000169953,0.001292011,4.320441617,4.521030026,4.203663017,2.707762553,2.304309523,2.59712365,2.536398575,4.34837822,0.583297599,-0.777695959
ENSG00000158089.15,GALNT14,-1.818819183,1.528983248,9.03E-05,0.00085521,2.428356355,2.301350162,2.585472,0.805982874,0.495821684,0.556916412,0.619573657,2.438392839,0.254090993,-1.976582862
ENSG00000164684.13,ZNF704,-1.821096665,1.958713577,3.22E-05,0.000455009,2.939529474,2.788717949,2.879538307,0.909509856,1.07616606,1.158819818,1.048165245,2.86926191,0.365308319,-1.452813488
ENSG00000035115.22,SH3YL1,-1.828938217,2.579537029,0.001045585,0.004671267,3.403692704,3.376900822,3.701424887,2.101529641,1.572683935,1.320990184,1.66506792,3.494006138,0.476549798,-1.069301115
ENSG00000140368.13,PSTPIP1,-1.835071185,1.909999282,6.73E-05,0.000711035,2.787132121,2.888177235,2.807295269,1.21438211,0.888634846,0.874374114,0.99246369,2.827534875,0.350999628,-1.510458592
ENSG00000110080.20,ST3GAL4,-1.838022526,2.817448854,0.000422451,0.002418563,3.729870161,4.076742508,3.402767682,1.983712346,1.829275266,1.882325161,1.898437591,3.736460117,0.508084532,-0.97685955
ENSG00000130340.17,SNX9,-1.842794227,3.00507638,7.76E-05,0.000779297,3.908418529,4.097911319,3.773090633,1.950638213,2.082834046,2.21756554,2.083679266,3.926473494,0.530674477,-0.914100932
ENSG00000120616.16,EPC1,-1.846486822,2.329662995,0.000102613,0.000922044,3.091123441,3.159537991,3.508057785,1.337696979,1.445765066,1.435796707,1.406419584,3.252906406,0.432357839,-1.209702248
ENSG00000056998.20,GYG2,-1.847153499,2.47690945,0.001645514,0.006493724,3.415616246,3.282964887,3.502877465,1.217633812,2.108891005,1.333473283,1.5533327,3.400486199,0.456797237,-1.130374171
ENSG00000138286.15,FAM149B1,-1.847537748,9.196961488,0.001817914,0.006982818,10.32902288,9.597485403,10.4356828,8.065762038,8.236186062,8.51762974,8.273192613,10.12073036,0.817450156,-0.29079733
ENSG00000176142.13,TMEM39A,-1.853140409,9.921012194,0.000309133,0.001946167,10.91928707,10.55695426,11.06650587,8.792739675,9.034214474,9.156371819,8.994441989,10.8475824,0.829165584,-0.27026786
ENSG00000069188.17,SDK2,-1.866721756,2.590682319,1.37E-05,0.000279923,3.497487843,3.603193228,3.471448519,1.720022877,1.667789525,1.58415192,1.65732144,3.524043197,0.470289763,-1.088378166
ENSG00000168679.18,SLC16A4,-1.887516471,2.403551015,0.00096321,0.004381188,3.145522026,3.46668951,3.429716216,1.897665612,1.388633589,1.093079138,1.45979278,3.347309251,0.436109326,-1.197238254
ENSG00000151612.18,ZNF827,-1.888286292,2.029390491,2.16E-05,0.000357295,3.081965565,2.955477905,2.88315744,1.034852313,1.184832216,1.036057507,1.085247345,2.973533637,0.364968915,-1.454154502
ENSG00000169410.10,PTPN9,-1.915426313,3.362825137,0.002077359,0.007769175,3.840345201,4.232150301,4.889119378,2.328951022,2.316174272,2.570210647,2.40511198,4.320538293,0.556669521,-0.845107002
ENSG00000113361.13,CDH6,-1.919774562,1.872842795,4.02E-05,0.000516525,2.773571946,2.69917868,3.025439601,0.862910219,0.964703334,0.911252987,0.912955513,2.832730076,0.322288213,-1.63357667
ENSG00000136141.15,LRCH1,-1.920522916,5.474539626,0.001120515,0.004913739,6.433864015,5.986894385,6.883644853,4.398369624,4.473952811,4.67051207,4.514278168,6.434801084,0.701541215,-0.511400232
ENSG00000184470.21,TXNRD2,-1.928832521,2.925508368,0.000250219,0.001686073,4.12108228,3.982694828,3.565996776,1.909863226,2.111696746,1.86171635,1.961092107,3.889924628,0.504146557,-0.988084905
ENSG00000196814.15,MVB12B,-1.930575063,1.645782452,0.000147643,0.001177363,2.748165694,2.735935578,2.349108679,0.824294441,0.517957236,0.699233084,0.68049492,2.611069983,0.260619181,-1.939984829
ENSG00000187257.16,RSBN1L,-1.93804458,7.624416041,0.002283141,0.00835875,8.38460574,8.213043729,9.182665525,6.385974693,6.836470791,6.74373577,6.655393752,8.593438331,0.774473906,-0.368711463
ENSG00000182533.7,CAV3,-1.941726167,1.738646438,0.000110368,0.000974844,2.466628399,2.701381403,2.960518762,0.744047546,0.725951161,0.833351355,0.767783354,2.709509521,0.283366177,-1.81926053
ENSG00000143147.14,GPR161,-1.942739543,3.392587848,0.001012031,0.004542448,4.671595063,4.352495425,4.06778237,2.723259599,2.505195677,2.035198953,2.421218076,4.363957619,0.554821629,-0.849904064
ENSG00000197905.10,TEAD4,-1.950495427,4.773307654,0.001872242,0.007148622,5.185449922,5.970283158,6.089933022,3.532475175,3.878423058,3.983281587,3.79805994,5.748555367,0.660698158,-0.597936773
ENSG00000185721.13,DRG1,-1.960687244,7.373408318,0.002381324,0.008636071,8.536862312,8.808190197,7.71620331,6.30034447,6.539561778,6.33928784,6.393064696,8.35375194,0.765292618,-0.38591661
ENSG00000170085.18,SIMC1,-1.968482499,2.991514487,0.000477824,0.002641379,4.300185186,4.049296336,3.577785688,1.945915328,1.925394962,2.150509423,2.007273238,3.975755737,0.504878411,-0.985992108
ENSG00000147044.23,CASK,-1.971039124,4.104932539,7.82E-06,0.000204897,5.12808143,5.007256052,5.136018822,3.116876962,3.138673001,3.10268897,3.119412977,5.090452101,0.612796843,-0.70651923
ENSG00000120784.16,ZFP30,-1.973200584,3.114072484,0.000356022,0.002153013,3.889755474,3.971052822,4.441210031,1.921182311,2.13791662,2.323317645,2.127472192,4.100672776,0.518810524,-0.94672035
ENSG00000080839.12,RBL1,-1.994682716,3.923393094,0.001253132,0.005326629,5.209927396,4.354874456,5.197401504,2.810370304,2.922548118,3.045236786,2.926051736,4.920734452,0.594637196,-0.749918385
ENSG00000165795.23,NDRG2,-2.005896286,4.808289772,0.002440407,0.008794603,6.438484668,5.460383816,5.53484526,3.780423067,4.071125496,3.564476323,3.805341629,5.811237914,0.654824615,-0.610819541
