Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI_Plus_PAN_1_S10,JOI_Plus_PAN_2_S11,JOI_Plus_PAN_3_S12,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000008394.13,MGST1,-3.968886105,2.693511802,1.34E-06,3.95E-05,4.62586054,4.537010077,4.870993947,0.7127558,0.65285244,0.761598008,0.709068749,4.677954854,0.151576655,-2.72188052
ENSG00000134698.11,AGO4,-3.969297777,3.090547504,0.000316003,0.001374931,4.69103519,4.665179499,5.86937449,1.373491978,1.143688394,0.800515475,1.105898616,5.075196393,0.217902625,-2.19824452
ENSG00000170088.14,TMEM192,-3.9695934,5.284538889,0.000109498,0.000624373,7.069205752,6.854158838,7.884642177,3.461197756,3.066922946,3.371105864,3.299742189,7.269335589,0.453926242,-1.139470199
ENSG00000090975.13,PITPNM2,-3.971248967,2.104211614,8.80E-06,0.000116379,4.081370069,4.402132392,3.786005833,0.099718779,0.185530196,0.070512416,0.118587131,4.089836098,0.02899557,-5.108023671
ENSG00000067177.15,PHKA1,-3.974781265,4.168839489,5.63E-06,8.79E-05,5.910787545,6.309619754,6.248283063,1.976179004,2.297693793,2.270473772,2.181448856,6.156230121,0.354348167,-1.49676051
ENSG00000103647.13,CORO2B,-3.979299042,2.097446962,1.80E-05,0.000184882,4.016569503,4.492059522,3.752660423,0.069746322,0.095826768,0.157819233,0.107797441,4.087096483,0.026375066,-5.244681465
ENSG00000107863.19,ARHGAP21,-3.980835544,3.410054815,9.40E-06,0.000121023,5.186184587,5.252438263,5.762794909,1.479797995,1.406257372,1.37285576,1.419637043,5.400472587,0.262872743,-1.927563537
ENSG00000167074.15,TEF,-3.981700621,13.56945474,0.001341057,0.004223241,14.99922472,15.35302009,16.32867033,10.96511675,11.29157253,12.479124,11.57860443,15.56030505,0.74411166,-0.426408968
ENSG00000171530.15,TBCA,-3.982645496,6.786872888,0.000276869,0.00124234,8.490086124,8.348657163,9.495843624,4.791806944,5.165198848,4.429644629,4.79555014,8.778195637,0.546302491,-0.872228094
ENSG00000107341.5,UBE2R2,-3.983421098,7.958088977,4.76E-05,0.000348854,9.892002569,10.33857219,9.618823819,5.750599645,5.824409563,6.324126076,5.966378428,9.949799526,0.599648105,-0.737811972
ENSG00000172830.13,SSH3,-3.988889421,2.739367428,5.19E-07,2.30E-05,4.863328469,4.651979374,4.686128571,0.682096111,0.78096192,0.771710122,0.744922718,4.733812138,0.157362121,-2.667839789
ENSG00000138050.15,THUMPD2,-3.995736653,4.787953581,7.81E-05,0.000491681,6.165828864,7.051808369,7.13982849,2.738456126,2.805339281,2.826460357,2.790085255,6.785821908,0.411163938,-1.282214361
ENSG00000182551.14,ADI1,-3.996465541,10.81079069,0.002631628,0.007246303,12.94353747,13.49610373,11.98742919,7.679299741,9.32848902,9.429885012,8.812557925,12.80902347,0.687996079,-0.539527751
ENSG00000160256.13,FAM207A,-3.999403476,7.017360234,1.03E-05,0.000127789,9.0057985,8.789212642,9.256174776,5.276908108,4.94910523,4.82696215,5.017658496,9.017061973,0.556462683,-0.845643153
ENSG00000023697.13,DERA,-4.014203597,3.657184856,2.02E-06,4.80E-05,5.64834073,5.682850714,5.66166852,1.481806192,1.885094737,1.583348244,1.650083058,5.664286655,0.29131348,-1.779355633
ENSG00000086189.11,DIMT1,-4.015721586,13.60197081,0.001049977,0.003470201,14.85940369,15.31799805,16.65209306,11.39407083,11.36768686,12.02057236,11.59411001,15.6098316,0.74274408,-0.429062893
ENSG00000100991.12,TRPC4AP,-4.018394801,14.41018361,0.000128312,0.000701611,16.47251344,16.54543136,16.24019822,12.97346239,12.43520288,11.79429335,12.40098621,16.41938101,0.755265147,-0.404944883
ENSG00000172661.19,WASHC2C,-4.021585907,3.966675915,2.15E-05,0.000205304,5.712929816,6.261678431,5.957798358,2.241086504,1.662426251,1.964136129,1.955882961,5.977468868,0.327209226,-1.611714668
ENSG00000117054.15,ACADM,-4.022855933,7.580152077,7.24E-05,0.000464284,9.54699665,9.884585327,9.343158154,6.081740099,5.19420995,5.430222282,5.56872411,9.591580043,0.580584647,-0.784421674
ENSG00000138336.9,TET1,-4.036415279,2.937349132,1.95E-05,0.000193877,4.812036555,4.666448808,5.388184951,0.820119336,0.974424413,0.962880728,0.919141492,4.955556771,0.185476937,-2.430688286
ENSG00000105926.16,MPP6,-4.041676015,6.274230625,9.91E-07,3.37E-05,8.459372854,8.139322255,8.286510788,4.222897261,4.225695057,4.311585535,4.253392618,8.295068632,0.512761594,-0.963639886
ENSG00000159128.15,IFNGR2,-4.045878928,3.300430166,0.000282626,0.001263462,5.982255428,4.620474805,5.367378657,1.066134473,1.158066206,1.608271427,1.277490702,5.32336963,0.239977832,-2.059026953
ENSG00000140577.16,CRTC3,-4.046483623,3.258188043,1.39E-06,4.03E-05,5.163736842,5.471601627,5.208951094,1.330866391,1.153121448,1.220850855,1.234946231,5.281429854,0.23382801,-2.096480338
ENSG00000152683.14,SLC30A6,-4.048809225,9.727950457,0.002374667,0.006668849,11.05668516,11.19860112,13.00177893,8.262390516,7.105131668,7.743115349,7.703545844,11.75235507,0.655489542,-0.609355331
ENSG00000130940.15,CASZ1,-4.051020943,4.173213186,5.51E-05,0.000384013,6.263565101,6.634390474,5.698215397,1.971474418,2.138426537,2.333207188,2.147702714,6.198723657,0.34647499,-1.529176881
ENSG00000132600.17,PRMT7,-4.053555035,7.556938895,8.31E-06,0.000112501,9.828206931,9.463749692,9.459192614,5.275615833,5.740766967,5.574101331,5.530161377,9.583716412,0.577037251,-0.793263638
ENSG00000154845.16,PPP4R1,-4.056278963,7.021656667,1.42E-05,0.000157757,8.757188465,8.983622683,9.408577297,5.003865039,5.138870149,4.837816367,4.993517185,9.049796149,0.551782284,-0.857828959
ENSG00000101181.18,MTG2,-4.057274643,21.11246785,0.002673414,0.007337507,23.77800877,22.29517165,23.35013509,18.5947925,20.24863944,18.40805964,19.08383053,23.14110517,0.824672391,-0.278106986
ENSG00000257103.9,LSM14A,-4.06709926,14.91827368,0.000359737,0.001516297,16.69130855,17.07286457,17.09129682,12.86779488,12.13790541,13.64847187,12.88472405,16.95182331,0.760078949,-0.395778816
ENSG00000177030.17,DEAF1,-4.071807231,4.135619902,3.71E-05,0.00029603,5.712358368,6.531472799,6.270739385,2.292357317,1.901899272,2.104892269,2.099716286,6.171523517,0.340226571,-1.555432277
ENSG00000166394.15,CYB5R2,-4.072212806,2.230609131,0.002020867,0.005862663,4.36699426,3.046496002,5.386656342,0,0.196051097,0.387457088,0.194502728,4.266715535,0.045586055,-4.455263632
ENSG00000077713.19,SLC25A43,-4.073694292,3.141419224,1.15E-05,0.000137626,4.83131374,5.190653401,5.512831968,1.129343251,1.034427918,1.149945065,1.104572078,5.178266369,0.213309243,-2.228981616
ENSG00000101311.16,FERMT1,-4.081211451,2.392806021,1.15E-05,0.000137781,4.394726386,4.138887303,4.766621549,0.516958244,0.295944147,0.243698495,0.352200295,4.433411746,0.079442271,-3.653949332
ENSG00000173451.7,THAP2,-4.090872555,4.375666096,0.000577259,0.002177009,7.000796947,5.649270532,6.613239641,2.794212449,2.47212228,1.724354726,2.330229818,6.421102373,0.362901833,-1.462348753
ENSG00000159023.22,EPB41,-4.10110296,7.213784286,6.22E-05,0.000418489,8.951025528,9.108080285,9.733901485,4.81188185,5.223666492,5.454150076,5.163232806,9.264335766,0.557323583,-0.843412892
ENSG00000172350.10,ABCG4,-4.101371534,4.188594584,3.77E-05,0.00029974,6.152113539,6.109286121,6.456441392,2.594425754,1.747336748,2.07196395,2.137908817,6.239280351,0.34265311,-1.545179313
ENSG00000139351.15,SYCP3,-4.101498401,7.453863231,0.001961797,0.00572662,8.992448991,10.57656168,8.944826624,5.944685518,5.708537048,4.556119526,5.403114031,9.504612432,0.568472841,-0.81483667
ENSG00000185049.16,NELFA,-4.108905164,10.19843099,0.002595841,0.007165468,13.27279958,12.60479421,10.88105692,8.382366962,8.272185674,7.777382581,8.143978405,12.25288357,0.664658108,-0.589315669
ENSG00000076513.17,ANKRD13A,-4.109736915,11.3804759,0.000468586,0.001858893,12.5837935,13.51594866,14.20629092,9.05477628,9.430063544,9.491982514,9.325607446,13.43534436,0.694110043,-0.526763693
ENSG00000153551.14,CMTM7,-4.115791605,6.108660078,6.85E-05,0.000447085,8.672521557,8.063990228,7.763155858,4.29391334,3.745745342,4.112634146,4.050764276,8.166555881,0.496018681,-1.011533639
ENSG00000198604.11,BAZ1A,-4.115870969,7.433127246,0.001868746,0.00550509,8.905885554,8.75865308,10.80864956,5.708208714,5.182057445,5.235309123,5.375191761,9.49106273,0.566342454,-0.820253413
ENSG00000151552.12,QDPR,-4.117045499,6.392165167,0.00054318,0.002079226,8.251875039,8.993922315,8.106266397,4.715470064,4.80415011,3.481307079,4.333642418,8.450687917,0.512815342,-0.96348867
ENSG00000198353.8,HOXC4,-4.123380018,3.279526232,6.91E-05,0.000449087,5.896415015,5.289589713,4.837643995,1.11490441,1.337289099,1.20131516,1.217836223,5.341216241,0.228007287,-2.132848164
ENSG00000144596.13,GRIP2,-4.124340621,2.529583286,4.25E-05,0.000322965,4.998196082,4.439486954,4.337577754,0.836922119,0.354899647,0.21041716,0.467412976,4.591753597,0.101794002,-3.296275537
ENSG00000110768.12,GTF2H1,-4.137888958,5.485906975,9.84E-07,3.36E-05,7.441541349,7.675221573,7.547791438,3.386220321,3.558372746,3.306294421,3.416962496,7.554851453,0.452287185,-1.144688976
ENSG00000140937.14,CDH11,-4.13790473,2.679958392,5.26E-06,8.44E-05,5.010201941,4.445449272,4.791081059,0.614694422,0.651658106,0.566665552,0.611006027,4.748910757,0.128662352,-2.95833813
ENSG00000101040.19,ZMYND8,-4.141517279,2.750978683,1.44E-05,0.000159144,5.215520465,4.614208,4.635483502,0.520100055,0.820804326,0.699755749,0.680220043,4.821737322,0.141073642,-2.825479636
ENSG00000114026.22,OGG1,-4.141609491,6.225823802,3.10E-05,0.000261649,8.254223324,8.105194813,8.530467504,4.013287476,3.849856347,4.601913347,4.155019056,8.296628547,0.500808133,-0.997670102
ENSG00000215041.10,NEURL4,-4.149374831,11.18664337,0.003106178,0.008310881,12.03358421,13.6827417,14.06766645,9.650888647,9.495860048,8.189119175,9.111955957,13.26133079,0.687107207,-0.54139288
ENSG00000118965.16,WDR35,-4.152803851,7.93057999,0.001973981,0.005751585,10.5020886,8.858142232,10.66071491,5.615804758,5.328384611,6.618344824,5.854178064,10.00698192,0.585009358,-0.773468393
ENSG00000076770.14,MBNL3,-4.154207694,2.296926266,0.000130517,0.000709815,4.20390561,3.841668778,5.076515952,0.189257568,0.256087398,0.21412229,0.219822419,4.374030113,0.050256266,-4.314552719
ENSG00000172992.12,DCAKD,-4.155234131,10.9378066,0.000400017,0.001643859,13.20282598,12.36956019,13.47388483,8.189066155,9.313096683,9.078405771,8.860189536,13.01542367,0.68074538,-0.554812808
ENSG00000144712.12,CAND2,-4.166446726,3.281942383,8.57E-06,0.000114463,5.228926646,5.703036881,5.163533712,1.183131694,1.354619658,1.058405708,1.19871902,5.365165747,0.223426279,-2.16212921
ENSG00000134508.12,CABLES1,-4.171377639,2.31376896,7.66E-06,0.000105934,4.150619584,4.737439932,4.310313823,0.346238105,0.188772989,0.149229326,0.22808014,4.39945778,0.051842784,-4.26971299
ENSG00000151148.14,UBE3B,-4.178010946,17.87261346,0.000294008,0.001303531,19.58195093,20.52022647,19.7826794,15.64655143,15.26934366,16.43492887,15.78360799,19.96161893,0.790697791,-0.338801702
ENSG00000163449.11,TMEM169,-4.181194822,6.288566343,0.002048536,0.005925891,8.817279935,7.062371361,9.257839966,4.465678475,3.74949831,4.378730009,4.197968932,8.379163754,0.501000942,-0.99711478
ENSG00000185269.12,NOTUM,-4.181650103,3.07309272,0.000852883,0.002943894,5.30592655,4.154628732,6.031198033,0.667188503,1.273155905,1.006458597,0.982267669,5.163917772,0.190217527,-2.394277909
ENSG00000171813.14,PWWP2B,-4.181971196,3.073553531,0.000103973,0.000600634,5.777322385,4.819167397,4.897127605,1.003211787,1.263483563,0.681008449,0.982567933,5.164539129,0.190252781,-2.394010551
ENSG00000157657.14,ZNF618,-4.189134121,2.538357546,1.29E-07,1.09E-05,4.669368382,4.608646765,4.620758672,0.414455382,0.434984225,0.481931851,0.443790486,4.632924607,0.095790569,-3.383972561
ENSG00000187257.16,RSBN1L,-4.190606856,6.498134903,8.06E-05,0.000504426,8.38460574,8.213043729,9.182665525,4.148622159,4.420464841,4.639407426,4.402831475,8.593438331,0.512348062,-0.964803861
ENSG00000119599.17,DCAF4,-4.191744184,6.959115291,0.000551866,0.002102591,9.172502565,8.533068291,9.459391295,5.169838386,3.993660901,5.42623031,4.863243199,9.054987384,0.537078959,-0.896793892
ENSG00000102858.13,MGRN1,-4.199817449,9.536693642,0.000225125,0.001061077,11.99171757,11.4295812,11.48850833,8.193908247,7.147860523,6.968585984,7.436784918,11.63660237,0.639085592,-0.645918931
ENSG00000164125.16,GASK1B,-4.20069012,2.26400233,2.58E-05,0.000230998,3.95083927,4.347688779,4.794514119,0.297490445,0.097317123,0.096164239,0.163657269,4.36434739,0.037498681,-4.73701635
ENSG00000150403.18,TMCO3,-4.203951095,7.730332524,0.001756869,0.00522789,8.516047657,10.28328264,10.69759392,5.583917523,5.907235113,5.393918294,5.628356977,9.832308072,0.57243497,-0.804816286
ENSG00000119965.13,C10orf88,-4.205730441,6.12492491,6.60E-06,9.68E-05,8.461922757,8.045646161,8.175801474,3.990135507,4.263916648,3.812126915,4.02205969,8.22779013,0.488838391,-1.032570503
ENSG00000107829.15,FBXW4,-4.212883458,2.78732283,7.43E-05,0.000471823,5.448289704,4.363913299,4.869090674,0.784893026,0.758243229,0.499507048,0.680881101,4.893764559,0.139132378,-2.8454699
ENSG00000165152.9,PGAP4,-4.217234719,3.368534039,1.77E-06,4.57E-05,5.431571154,5.628488164,5.371394879,1.237914953,1.102378221,1.439456866,1.25991668,5.477151399,0.230031377,-2.120097431
ENSG00000163975.12,MELTF,-4.21922206,3.13905789,1.11E-05,0.000135478,5.015922425,5.154813662,5.575270674,0.906988978,1.269218724,0.912132878,1.02944686,5.24866892,0.196134844,-2.350082237
ENSG00000107951.15,MTPAP,-4.226791374,7.532808563,2.08E-06,4.87E-05,9.80053645,9.454827769,9.683248533,5.587136097,5.330798778,5.340303754,5.419412876,9.64620425,0.561818176,-0.831824796
ENSG00000162337.12,LRP5,-4.228883144,2.668260099,8.71E-06,0.000115434,4.79779182,5.05279254,4.497520655,0.501173592,0.765087665,0.395194324,0.553818527,4.782701671,0.115796168,-3.110340581
ENSG00000138100.14,TRIM54,-4.231657805,2.592319646,8.28E-05,0.000512499,5.25763825,4.725302759,4.141504638,0.580981201,0.285081857,0.563409173,0.476490744,4.708148549,0.101205546,-3.304639747
ENSG00000174915.12,PTDSS2,-4.239112599,5.484008866,0.000832269,0.0028915,7.641678195,8.434267126,6.734750176,3.417069784,2.810282381,3.866005535,3.364452566,7.603565166,0.442483558,-1.176304248
ENSG00000153066.13,TXNDC11,-4.24114128,6.813307404,5.28E-05,0.000374278,9.265239796,8.744544611,8.791849727,5.110275113,4.732957827,4.234977354,4.692736764,8.933878045,0.525274326,-0.928857025
ENSG00000122783.17,CYREN,-4.245357297,4.989029562,7.73E-05,0.000487224,7.533699692,6.710065434,7.091359506,2.699581486,2.575724921,3.323746334,2.866350913,7.111708211,0.403046755,-1.31098089
ENSG00000124201.15,ZNFX1,-4.249203613,14.27062488,0.001319269,0.004173875,16.03110271,15.9660518,17.18852554,11.23021261,12.21213182,12.99572478,12.14602307,16.39522668,0.740826785,-0.432791834
ENSG00000163875.16,MEAF6,-4.252969679,19.63927912,0.000168005,0.000852898,21.16280716,22.13813534,21.99634938,18.01513092,17.36448161,17.15877031,17.51279428,21.76576396,0.804602784,-0.313651365
ENSG00000077238.14,IL4R,-4.253289951,3.942886271,3.30E-06,6.29E-05,6.214834937,6.178206987,5.815551817,1.705807456,1.767049028,1.975867404,1.816241296,6.069531247,0.299239138,-1.740629217
ENSG00000143353.12,LYPLAL1,-4.259426291,5.506845798,3.56E-05,0.000288468,8.189199296,7.387102445,7.333375091,3.406778294,3.352052964,3.372566702,3.377132653,7.636558944,0.442232251,-1.177123853
ENSG00000080823.23,MOK,-4.270091082,3.758687038,1.69E-05,0.000177854,5.989524837,6.110361233,5.581311665,1.389196748,1.53164327,1.950084472,1.623641497,5.893732579,0.275486116,-1.859948483
ENSG00000148335.15,NTMT1,-4.28147012,13.63811994,0.002097649,0.006043192,17.0451786,14.83974563,15.45164077,12.0352136,11.51211003,10.944831,11.49738488,15.778855,0.728657744,-0.456686767
ENSG00000139505.12,MTMR6,-4.28592028,13.21861688,0.002845705,0.007735174,14.15318686,15.12497008,16.80657412,11.01631417,10.88524697,11.32540907,11.07565674,15.36157702,0.720997377,-0.471934084
ENSG00000147526.20,TACC1,-4.287245825,4.772174872,4.35E-06,7.37E-05,7.113284513,6.996448899,6.637659941,2.776817712,2.493942753,2.614895413,2.628551959,6.915797784,0.380079355,-1.395627432
ENSG00000115556.14,PLCD4,-4.292752253,4.511435282,0.000199571,0.000970921,6.230210882,6.296057114,7.447166228,2.264816453,2.187918206,2.642442807,2.365059155,6.657811408,0.355230722,-1.493171736
ENSG00000022840.16,RNF10,-4.29338489,26.76245861,0.000330832,0.001421709,28.26354809,28.80328014,29.66062492,24.89565495,24.13960631,24.81203722,24.61576616,28.90915105,0.851486995,-0.231943599
ENSG00000046653.15,GPM6B,-4.294774259,4.230574298,7.29E-07,2.79E-05,6.446168889,6.30960659,6.378108804,1.968154365,2.026666813,2.254740328,2.083187169,6.377961427,0.326622729,-1.614302905
ENSG00000073050.12,XRCC1,-4.295985525,9.488002089,0.000202235,0.000979798,11.71818763,11.67717581,11.51262112,7.708385344,7.802404224,6.509238412,7.340009326,11.63599485,0.630802043,-0.664740762
ENSG00000113719.16,ERGIC1,-4.297584955,7.994654652,1.02E-05,0.000127015,9.863121967,10.50915719,10.05806223,5.766579231,6.000367345,5.770639947,5.845862174,10.14344713,0.576319086,-0.795060298
ENSG00000151332.19,MBIP,-4.299520249,9.242289258,0.003242589,0.008607334,10.98596822,10.54071883,12.64946109,7.053023342,6.244912193,7.979651865,7.092529133,11.39204938,0.622585884,-0.683655229
ENSG00000129824.16,RPS4Y1,-4.307980225,11.0714284,0.003572011,0.009315916,12.01502065,12.8898082,14.7714267,8.74896029,8.702494319,9.300860264,8.917438291,13.22541852,0.674265112,-0.568612145
ENSG00000164776.10,PHKG1,-4.308413345,14.90169681,0.00146082,0.004516426,15.85005715,17.42929261,17.88836069,12.40870561,13.27258522,12.56117959,12.74749014,17.05590348,0.747394599,-0.420057957
ENSG00000189079.17,ARID2,-4.312679693,3.823690582,3.46E-06,6.44E-05,6.157514159,5.746946035,6.035631092,1.862423713,1.55929633,1.580332164,1.667350735,5.980030429,0.278819774,-1.842595211
ENSG00000157617.17,C2CD2,-4.317205633,3.537905214,3.36E-05,0.000277906,5.601136145,5.279388301,6.208999645,1.325514338,1.483148012,1.329244842,1.379302398,5.69650803,0.242131213,-2.046139028
ENSG00000009413.16,REV3L,-4.317365397,6.041428402,0.000317062,0.001377557,7.813562007,7.678975178,9.107796116,4.113746284,3.75771254,3.776778284,3.882745703,8.2001111,0.473499158,-1.078566234
ENSG00000183765.23,CHEK2,-4.334467744,6.896543455,0.000490094,0.001924027,8.557621803,8.544226199,10.08948398,4.897295393,4.737807085,4.552826271,4.729309583,9.063777327,0.521781307,-0.938482834
ENSG00000106266.11,SNX8,-4.334931121,3.851958223,0.000172239,0.000869074,5.612153015,6.82477758,5.621340754,1.619398204,1.83094392,1.603135863,1.684492662,6.019423783,0.279842843,-1.837311246
ENSG00000136521.13,NDUFB5,-4.33801463,12.27178286,0.003776988,0.009765098,13.24088407,13.9957417,16.08574475,10.03654008,10.04192709,10.22985947,10.10277554,14.44079017,0.699599913,-0.515397986
ENSG00000198937.9,CCDC167,-4.340878804,7.366512196,0.001810542,0.005358243,10.57540294,9.801664287,8.233787571,5.141868652,4.905960164,5.540389566,5.196072794,9.536951598,0.544835815,-0.876106553
ENSG00000115687.14,PASK,-4.344081359,4.604342177,0.000263979,0.001198061,5.916084863,7.275149164,7.137914542,2.16204565,2.529234929,2.605623912,2.432301497,6.776382856,0.358938028,-1.478193318
ENSG00000101162.4,TUBB1,-4.346400432,4.179126756,0.001806738,0.005349218,7.090132149,5.111080962,6.855767804,1.436372703,2.631306332,1.950100584,2.005926539,6.352326972,0.315778226,-1.663016401
ENSG00000102038.16,SMARCA1,-4.355991716,16.22051023,0.00334191,0.00882451,17.67659569,17.86677917,19.6521434,13.47951838,13.5195665,15.12845823,14.04251437,18.39850609,0.763242097,-0.389787348
