Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI1_S4,JOI2_S5,JOI3_S6,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000137337.15,MDC1,-12.97374456,22.55720929,0.000177923,0.00220937,28.5581354,28.57723256,29.99687676,14.86981643,18.34143621,14.99975839,16.07033701,29.04408157,0.553308493,-0.853844026
ENSG00000141736.14,ERBB2,-12.99177616,22.39044878,0.000920531,0.006437497,30.89125976,30.44927715,25.31847366,16.31704465,15.53453276,15.83210467,15.89456069,28.88633686,0.55024494,-0.861854121
ENSG00000142945.13,KIF2C,-13.02617265,36.1352636,0.000286227,0.002963322,41.18215953,41.88785945,44.87503078,30.17192058,28.06888323,30.62572802,29.62217728,42.64834992,0.694567957,-0.52581224
ENSG00000084636.18,COL16A1,-13.04176491,8.168881314,2.19E-05,0.000671218,16.00927696,14.65047269,13.40954166,1.978298272,1.36230555,1.603392754,1.647998859,14.68976377,0.112186886,-3.156024047
ENSG00000162909.18,CAPN2,-13.05562081,18.92637878,5.61E-07,0.000127704,25.81421223,24.86129604,25.68705929,12.19234493,12.71472233,12.28863785,12.39856837,25.45418919,0.487093432,-1.037729565
ENSG00000188211.9,NCR3LG1,-13.08114941,22.03311607,0.000279668,0.002919937,28.48300007,26.82252947,30.41554278,17.04072847,15.53108564,13.90580997,15.49254136,28.57369077,0.542196018,-0.883113577
ENSG00000177303.10,CASKIN2,-13.08527078,17.80497019,7.45E-05,0.001338553,25.71110783,24.77972626,22.55198265,11.57439641,11.75034517,10.46226283,11.2623348,24.34760558,0.462564369,-1.112273956
ENSG00000116871.15,MAP7D1,-13.11808134,35.75992675,0.000927907,0.006475161,44.87212987,42.96705822,39.11771417,28.83393257,30.51831141,28.25041426,29.20088608,42.31896742,0.69001887,-0.535292279
ENSG00000111087.10,GLI1,-13.16176175,8.443290092,0.000285362,0.002957261,17.51004419,13.31280196,14.24966675,2.95729657,1.065126462,1.564804623,1.862409218,15.02417097,0.123960864,-3.012043376
ENSG00000135363.12,LMO2,-13.16883902,8.8216996,5.74E-06,0.000357172,16.2616251,14.49701872,15.45971352,1.972042112,2.778402772,1.961395382,2.237280089,15.40611911,0.145220225,-2.783685699
ENSG00000160633.13,SAFB,-13.17621751,43.825089,0.000276128,0.002900777,49.94355613,52.78533984,48.51069729,36.30163432,37.11178039,38.29752601,37.23698024,50.41319775,0.738635554,-0.437065387
ENSG00000182628.13,SKA2,-13.20217126,34.86207432,0.00015388,0.002016721,41.37419934,40.26445283,42.75082769,27.34650199,30.21344297,27.22302111,28.26098869,41.46315995,0.681592737,-0.553018132
ENSG00000182963.11,GJC1,-13.20499977,39.25745425,5.46E-05,0.001123844,45.79535974,44.27037091,47.51413175,32.41600687,33.06903579,32.47982042,32.65495436,45.85995414,0.712058156,-0.48993302
ENSG00000133247.14,KMT5C,-13.21115651,28.05220694,0.001008082,0.006814531,31.59871859,37.51776958,34.8568674,21.85370092,22.5128241,19.97336102,21.44662868,34.65778519,0.618811288,-0.692428582
ENSG00000185591.10,SP1,-13.21674254,45.00830527,9.51E-06,0.00045332,50.70925222,51.37033039,52.770447,38.62520291,37.94335725,38.63124183,38.399934,51.61667654,0.743944333,-0.426733422
ENSG00000204348.10,DXO,-13.2237859,27.56914134,0.000669571,0.005232982,35.7937839,34.98257837,31.7667406,21.9293776,22.33145027,18.61091729,20.95724839,34.18103429,0.613125051,-0.705746744
ENSG00000185650.10,ZFP36L1,-13.24013309,21.82313374,0.001281203,0.008025334,28.61529155,30.51221368,26.20209562,16.95746591,12.12009971,16.53163595,15.20306719,28.44320028,0.53450621,-0.903721385
ENSG00000143543.15,JTB,-13.24451779,29.52669943,1.85E-05,0.000615376,35.09816641,36.3254398,37.02326878,23.39021704,23.42402598,21.89907858,22.90444054,36.14895833,0.63361274,-0.658326751
ENSG00000161642.18,ZNF385A,-13.26948969,13.30317346,4.35E-05,0.000974214,20.80211379,20.82732058,18.18432056,6.136288214,6.898671192,6.970326459,6.668428622,19.93791831,0.334459622,-1.580096044
ENSG00000159131.17,GART,-13.32442236,55.75520541,0.000319671,0.003188469,63.11188389,59.93472056,64.20564531,47.8395113,49.29684159,50.14262981,49.09299423,62.41741659,0.786527173,-0.346431486
ENSG00000006625.18,GGCT,-13.35166372,37.27666277,2.03E-06,0.000209617,44.45495321,43.57704768,43.82548299,30.0174718,30.46193445,31.32308646,30.60083091,43.95249463,0.696225121,-0.522374224
ENSG00000130164.14,LDLR,-13.35661507,17.32336442,2.43E-06,0.000226281,23.44588216,24.85268447,23.70644924,10.99479188,10.69142787,10.24895092,10.64505689,24.00167195,0.44351314,-1.172951248
ENSG00000179820.16,MYADM,-13.36496357,9.068263651,1.47E-06,0.000195635,16.38575925,15.81969975,15.04677732,2.330454289,2.088400957,2.73849035,2.385781865,15.75074544,0.151471045,-2.722886062
ENSG00000106144.20,CASP2,-13.37131308,29.78105268,6.81E-05,0.001274829,36.5538856,35.16584784,37.6803942,22.24161724,22.52347186,24.52109931,23.09539614,36.46670921,0.633328223,-0.658974724
ENSG00000121905.10,HPCA,-13.37231959,14.12595227,0.000106084,0.001613515,20.71611914,20.91704135,20.80317571,7.960963542,9.079758144,5.278655744,7.439792477,20.81211207,0.357474169,-1.484089096
ENSG00000145247.12,OCIAD2,-13.40262347,24.58876429,3.46E-05,0.000865788,30.07444354,31.84577228,31.95001224,16.66602969,18.1993322,18.79699576,17.88745255,31.29007602,0.571665359,-0.806757224
ENSG00000005882.12,PDK2,-13.49319976,11.2300481,8.89E-05,0.001473374,17.55236524,19.82777183,16.54980687,5.02064063,4.962721169,3.466982873,4.483448224,17.97664798,0.249404017,-2.003443391
ENSG00000175548.9,ALG10B,-13.54863531,28.85710189,0.001602464,0.00932406,33.07499234,37.33163507,36.48763121,20.24061972,20.52012153,25.48761146,22.08278424,35.63141954,0.619755949,-0.69022788
ENSG00000111305.19,GSG1,-13.55760507,7.504426847,1.16E-05,0.000492951,13.64390711,13.56201695,15.64376408,0.482110831,0.989755763,0.705006348,0.725624314,14.28322938,0.050802539,-4.298955595
ENSG00000004399.13,PLXND1,-13.55813223,13.99494045,9.86E-05,0.001549766,20.9726356,22.53436198,18.81502209,7.173870621,6.674831129,7.798921248,7.215874333,20.77400656,0.347351115,-1.525533368
ENSG00000101150.18,TPD52L2,-13.59754656,39.52533409,0.000238234,0.002649099,44.90391884,46.23951328,47.82888999,31.37842103,31.91464452,34.88661687,32.72656081,46.32410737,0.706469324,-0.501301177
ENSG00000196169.15,KIF19,-13.62911217,21.81159904,0.000584159,0.004786306,28.952207,30.9944573,25.93180106,16.27397502,15.34279459,13.37435923,14.99704295,28.62615512,0.523893023,-0.932655846
ENSG00000090924.15,PLEKHG2,-13.67530765,13.18757499,0.000126581,0.001787835,20.38877129,21.81201757,17.87489758,5.92295521,7.036810583,6.089997686,6.34992116,20.02522881,0.31709606,-1.657008142
ENSG00000142156.15,COL6A1,-13.68849784,13.43428824,7.54E-05,0.001343667,20.39179908,21.97051344,18.47329897,6.509825638,7.234307942,6.025984381,6.59003932,20.27853716,0.32497607,-1.621594606
ENSG00000111445.14,RFC5,-13.69947539,28.45296506,0.000972797,0.006658927,35.39116212,32.03237855,38.4845676,20.97907144,22.56656869,21.26404196,21.60322736,35.30270276,0.61194259,-0.708531783
ENSG00000100473.18,COCH,-13.74099856,18.99862691,0.000138392,0.001883056,24.18075908,25.15849525,28.26812423,12.10182635,12.18507022,12.09748632,12.12812763,25.86912619,0.468826335,-1.092874482
ENSG00000099814.16,CEP170B,-13.76027521,27.65513011,0.000216343,0.00250022,35.50752644,35.93265299,32.16562372,21.27953926,21.59683679,19.44860147,20.77499251,34.53526772,0.601558751,-0.733222451
ENSG00000143476.18,DTL,-13.78535212,20.99113469,1.77E-05,0.000605038,26.81176774,27.62959398,29.21007053,13.46820437,14.58982697,14.23734455,14.09845863,27.88381075,0.505614486,-0.983890298
ENSG00000173327.8,MAP3K11,-13.78716663,19.06473783,0.000197484,0.002362414,25.286757,26.39993504,26.1882714,10.14155292,14.58422207,11.78768855,12.17115452,25.95832115,0.468872946,-1.092731056
ENSG00000173894.11,CBX2,-13.82281192,12.4840964,9.43E-05,0.00151712,20.14051176,18.58649061,19.45950471,4.543644607,7.66062284,4.513803863,5.572690437,19.39550236,0.287318696,-1.799276224
ENSG00000088986.11,DYNLL1,-13.82512019,51.04703583,2.03E-05,0.000643329,56.93780738,58.92414,58.01684039,43.6186627,45.26118134,43.52358317,44.13447573,57.95959592,0.761469693,-0.393141477
ENSG00000140332.17,TLE3,-13.8257593,23.84347426,1.27E-06,0.000180084,30.60555653,31.40819961,30.25530558,16.65943559,17.46126443,16.67108379,16.9305946,30.75635391,0.550474697,-0.861251844
ENSG00000148600.15,CDHR1,-13.87393154,9.186803834,2.61E-06,0.000232302,17.08797691,15.75362089,15.52971102,2.168897182,2.031970575,2.54864643,2.249838063,16.12376961,0.139535488,-2.841296005
ENSG00000163840.10,DTX3L,-13.90551459,9.952985037,3.58E-05,0.000885536,15.0880309,18.01427908,17.61491702,3.040004729,2.855367546,3.105310956,3.000227744,16.90574233,0.177467968,-2.494369443
ENSG00000138867.17,GUCD1,-13.92169311,41.49662786,0.000843492,0.006077638,46.78688914,50.82914501,47.7563891,31.68981963,36.42906897,35.48845533,34.53578131,48.45747442,0.712702874,-0.488627352
ENSG00000184634.16,MED12,-13.93422201,29.80863258,0.000203054,0.002401198,34.94299791,36.47060699,38.91362586,23.00921196,21.51354304,24.00180971,22.84152157,36.77574358,0.621102916,-0.687095754
ENSG00000198924.8,DCLRE1A,-13.95283455,13.42068414,3.00E-05,0.000790776,19.28513059,19.91384673,21.99232691,6.424613006,5.861997177,7.046190415,6.444266866,20.39710141,0.315940326,-1.662276004
ENSG00000167191.12,GPRC5B,-13.96274636,42.94700019,6.66E-05,0.001259829,50.4042322,49.11492704,50.26596086,34.40980886,35.71198678,37.77508539,35.96562701,49.92837337,0.720344457,-0.47324115
ENSG00000185686.18,PRAME,-14.01262811,14.39277665,8.39E-06,0.000420763,20.5032767,22.64545047,21.04854495,7.66508676,7.031850238,7.462450785,7.386462594,21.3990907,0.34517647,-1.534593972
ENSG00000100842.13,EFS,-14.0162667,9.453075617,1.95E-05,0.000633719,15.34259099,17.18257957,16.85845635,2.493817532,1.422143182,3.418866081,2.444942265,16.46120897,0.148527503,-2.751197994
ENSG00000065057.9,NTHL1,-14.04827617,31.59613194,0.001255413,0.00790341,39.44938257,39.21688243,37.19454508,20.99474117,27.79849548,24.92274492,24.57199386,38.62027003,0.63624604,-0.652343324
ENSG00000130810.20,PPAN,-14.06379249,17.30916945,0.000835368,0.006047614,24.78104278,27.12273665,21.11941766,10.65936724,11.37303497,8.799417408,10.27727321,24.34106569,0.422219526,-1.243934797
ENSG00000182534.13,MXRA7,-14.10718157,58.93702206,0.000367118,0.003474249,66.15158791,64.08921623,67.7310344,51.0198744,54.21460279,50.41581665,51.88343128,65.99061284,0.786224419,-0.346986921
ENSG00000108830.10,RND2,-14.16879387,13.57202581,0.000948542,0.006562917,23.06789572,17.08088588,21.82048663,5.135191732,7.809155044,6.518539832,6.487628869,20.65642274,0.314073204,-1.670827235
ENSG00000154856.13,APCDD1,-14.19453746,11.84731943,2.38E-05,0.000693874,17.65081188,19.03368576,20.14926685,4.126644826,5.647899795,4.475607483,4.750050701,18.94458816,0.250733912,-1.99577096
ENSG00000103245.14,CIAO3,-14.26705561,24.23908399,0.00044464,0.003992331,30.25878841,32.71909059,31.13995641,19.64932072,17.23903036,14.42831748,17.10555619,31.3726118,0.545238512,-0.875040626
ENSG00000167670.16,CHAF1A,-14.30361718,22.45997971,4.74E-05,0.001020534,31.39191324,29.28190251,28.16154916,14.62631819,15.58365207,15.7145431,15.30817112,29.6117883,0.516962061,-0.951869687
ENSG00000174437.17,ATP2A2,-14.30758173,101.1775731,3.59E-05,0.000888195,106.8301144,109.9242896,108.2396881,94.45047014,93.41967807,94.20119865,94.02378228,108.331364,0.867927614,-0.204353369
ENSG00000128595.17,CALU,-14.34416108,63.68005836,0.001642942,0.009454841,68.0927625,69.7312737,74.7323805,57.3091586,54.31765026,57.8971246,56.50797782,70.8521389,0.797547946,-0.326356844
ENSG00000213465.8,ARL2,-14.35357205,27.36885464,0.000218259,0.002507338,33.19789826,37.04772608,33.39129765,21.54963924,19.33110514,19.69546147,20.19206862,34.54564066,0.5845041,-0.774714949
ENSG00000197785.14,ATAD3A,-14.39300106,30.4435956,0.000111233,0.001665506,39.42655738,37.30324392,36.1904871,24.75890404,22.82685869,22.1555225,23.24709507,37.64009613,0.617615189,-0.695219862
ENSG00000103275.21,UBE2I,-14.3933642,71.97869398,0.000120504,0.001745089,79.36796885,79.20397503,78.95418436,67.27308462,63.53216964,63.54078139,64.78201188,79.17537608,0.818209083,-0.289458542
ENSG00000198700.10,IPO9,-14.3968843,78.98879276,0.000938704,0.006526841,84.45508056,89.41319085,84.69343334,73.08250095,69.40737695,72.88117394,71.79035061,86.18723492,0.832958044,-0.263684266
ENSG00000102743.15,SLC25A15,-14.43625738,28.22708521,0.000181881,0.002244043,35.26841132,33.64944647,37.41778391,20.14841334,22.69152057,20.18693565,21.00895652,35.4452139,0.592716314,-0.754586329
ENSG00000135778.12,NTPCR,-14.47729598,29.93140618,6.42E-05,0.001240059,36.23084942,36.23570254,39.04361057,22.59689597,23.7080844,21.77329421,22.69275819,37.17005417,0.610511841,-0.711908819
ENSG00000071127.17,WDR1,-14.5139412,44.98654296,0.000184382,0.002265856,52.42241811,54.47462802,49.83349455,37.93993989,37.03070252,38.21807466,37.72957236,52.24351356,0.722186733,-0.469556178
ENSG00000139880.19,CDH24,-14.53691132,19.09963264,0.001357463,0.008335326,28.52542588,22.20824926,28.37058976,10.38594747,12.90317463,12.20440884,11.83117698,26.3680883,0.448693013,-1.156199377
ENSG00000165300.7,SLITRK5,-14.54018191,13.52998656,9.14E-07,0.000164028,20.21208129,21.15300078,21.03515046,6.817028403,6.182577828,5.78008058,6.259895604,20.80007751,0.300955398,-1.732378402
ENSG00000197355.11,UAP1L1,-14.5741471,18.33764696,7.42E-05,0.001335343,25.77592321,25.76820277,25.33003556,13.0037984,11.0445763,9.103345537,11.05057342,25.62472051,0.431246593,-1.213415036
ENSG00000151835.16,SACS,-14.60447352,25.07362755,6.76E-05,0.001271712,31.61132304,30.96057206,34.55569783,17.6317087,17.63813143,18.04433224,17.77139079,32.37586431,0.548908614,-0.865362116
ENSG00000127252.7,PLAAT1,-14.62603272,19.50768308,1.52E-06,0.000195635,26.40194197,27.48942355,26.57073279,12.31321413,11.56180019,12.70898582,12.19466671,26.82069944,0.454673702,-1.137096531
ENSG00000155561.15,NUP205,-14.63039776,25.97552301,3.82E-05,0.000917619,32.78654144,31.93559417,35.15003008,18.26715874,18.90703726,18.80677639,18.66032413,33.2907219,0.560526269,-0.835146109
ENSG00000092201.10,SUPT16H,-14.67836819,152.193884,0.000451344,0.004034926,160.4189021,156.2693216,161.9109805,145.0279213,144.1629334,145.3732449,144.8546999,159.5330681,0.907991689,-0.139249003
ENSG00000280789.2,PAGR1,-14.73609108,30.93087838,0.000238174,0.002649099,36.64525144,38.45939237,39.79212795,25.75265974,21.67919434,23.25664442,23.56283284,38.29892392,0.615234853,-0.70079086
ENSG00000136827.12,TOR1A,-14.74617871,22.79388071,0.00053142,0.004480775,28.40502357,28.42734124,33.66854539,16.15954635,14.70520962,15.39761808,15.42079135,30.16697007,0.511181313,-0.968092999
ENSG00000135045.7,C9orf40,-14.78902458,30.06612624,0.001513493,0.008983459,39.65926462,38.21627097,34.50638001,20.56677189,21.35648667,26.09158329,22.67161395,37.46063854,0.605211626,-0.724488394
ENSG00000198720.13,ANKRD13B,-14.79435749,31.22238274,0.001673798,0.009593298,38.19657752,41.8933791,35.76872784,26.20031726,24.3847321,20.89056262,23.825204,38.61956148,0.616920625,-0.696843216
ENSG00000113649.12,TCERG1,-14.7952921,34.93491128,0.000839397,0.006065167,42.31733381,39.33140092,45.34893727,25.51687476,28.55442628,28.54049466,27.53726523,42.33255733,0.650498504,-0.620382355
ENSG00000121073.15,SLC35B1,-14.83479699,61.87521153,0.000332875,0.003274921,70.79632799,69.92573528,67.15576681,53.86143875,56.76869656,52.7433038,54.45781304,69.29261003,0.785910835,-0.347562452
ENSG00000105290.13,APLP1,-14.84159828,26.01044524,0.001616114,0.009374344,31.15751638,36.95130194,32.1849148,19.93090114,20.30964105,15.52839609,18.5896461,33.43124437,0.556056062,-0.846697751
ENSG00000110881.12,ASIC1,-14.95237321,16.6978079,0.000354524,0.003416473,21.55687797,27.2063875,23.75871804,9.69164112,8.8429253,9.130297457,9.221621292,24.1739945,0.38146866,-1.390363559
ENSG00000123080.12,CDKN2C,-14.9564545,29.23731072,0.000355364,0.003417245,39.46697304,36.95926043,33.72038044,21.68325569,21.85858302,21.73541171,21.75908347,36.71553797,0.592639647,-0.75477295
ENSG00000114631.11,PODXL2,-14.96480518,33.0032283,0.000226172,0.002562076,40.24930623,43.05622271,38.15136375,25.21423067,26.47132372,24.87692274,25.52082571,40.4856309,0.630367495,-0.665734952
ENSG00000164045.12,CDC25A,-14.97353626,23.82727802,3.68E-05,0.000898924,31.89247487,30.94256783,31.10709575,14.97464115,15.87435342,18.17253509,16.34050988,31.31404615,0.521826844,-0.938356932
ENSG00000103742.12,IGDCC4,-14.97384054,9.910663963,6.58E-05,0.001253742,18.78125802,18.25968928,15.1518054,2.296253984,2.405165701,2.569811391,2.423743692,17.39758423,0.139314957,-2.843577944
ENSG00000101003.10,GINS1,-15.00996652,20.71257463,7.85E-06,0.000409395,27.69305691,27.35692556,29.6026912,13.0098974,13.26075653,13.35212019,13.20759137,28.21755789,0.468062879,-1.095225743
ENSG00000139613.12,SMARCC2,-15.01581288,51.55103997,0.000109565,0.001648693,57.36733133,60.47081828,59.33868963,44.34800197,42.35400144,45.4273972,44.04313353,59.05894641,0.745748717,-0.423238504
ENSG00000127616.19,SMARCA4,-15.02574601,42.69908379,6.96E-05,0.001285054,50.67338,51.59883277,48.36365761,36.38750813,34.95529407,34.21583016,35.18621079,50.2119568,0.700753626,-0.513020791
ENSG00000188186.10,LAMTOR4,-15.0530333,64.54777704,0.001750347,0.009905997,69.39813557,74.51604556,72.30869993,57.42607199,60.1433741,53.49433508,57.02126039,72.07429369,0.791145601,-0.337984865
ENSG00000132613.15,MTSS2,-15.11313734,50.09472705,4.03E-05,0.000935377,57.10914564,59.30034504,56.5443965,41.67694286,42.27227611,43.66525618,42.53815838,57.65129572,0.737852599,-0.438595457
ENSG00000119403.15,PHF19,-15.11689074,13.45166148,2.99E-07,9.72E-05,21.14812663,21.4560694,20.42612452,6.139334893,5.929220255,5.611093181,5.89321611,21.01010685,0.280494343,-1.833956422
ENSG00000213339.9,QTRT1,-15.12954177,40.41868753,0.000421756,0.003843921,47.35922498,51.2099411,45.38120916,33.17250135,32.11310158,33.276147,32.85391664,47.98345841,0.684692553,-0.546471774
ENSG00000107331.17,ABCA2,-15.17545134,22.11284615,2.25E-07,8.49E-05,30.15714871,29.45895195,29.48561482,14.96139128,14.20296299,14.41100717,14.52512048,29.70057183,0.48905188,-1.031940577
ENSG00000115207.13,GTF3C2,-15.20900374,55.58654044,0.000560811,0.004654249,61.44184024,62.35186077,65.77942593,48.22545399,45.55143248,50.16922926,47.98203858,63.19104231,0.759317093,-0.397225609
ENSG00000122694.16,GLIPR2,-15.21550261,13.67370514,6.38E-08,5.83E-05,21.33317123,21.044257,21.4669411,6.174653223,5.666305748,6.35690252,6.06595383,21.28145644,0.285034713,-1.810790466
ENSG00000109534.17,GAR1,-15.23373123,40.71107026,7.28E-06,0.000396477,47.91616431,49.01150689,48.05613642,34.31104078,32.65080111,32.32077203,33.09420464,48.32793587,0.684784153,-0.546278779
ENSG00000109846.9,CRYAB,-15.2732659,11.75722242,3.28E-06,0.000256459,19.4897641,18.63809838,20.05370362,4.870887312,4.093465763,3.397415315,4.120589463,19.39385537,0.212468815,-2.234676991
ENSG00000105552.15,BCAT2,-15.301409,34.85587112,0.000302643,0.003070084,42.77997237,44.40802128,40.33173321,28.71815384,24.98191148,27.91543455,27.20516662,42.50657562,0.640022543,-0.643805374
ENSG00000006377.11,DLX6,-15.30944499,35.53816425,0.000129412,0.001809713,43.87691073,41.38774177,44.31400775,26.90881223,29.88280089,26.85871216,27.88344176,43.19288675,0.645556337,-0.631385091
